epoch,acc,f1_m,loss,val_acc,val_f1_m,val_loss
35,0.9271933364868165,0.8014383303374052,0.19639454189687966,0.9207150050571986,0.7798247494867869,0.2364528387784958
36,0.9291065597534179,0.8054619470611215,0.19229047514498235,0.9196195329938616,0.7699902102351188,0.23085573028240886
37,0.9307384490966797,0.8060188856348396,0.19151847545057535,0.9226728166852679,0.7647420063614845,0.2243928378181798
38,0.9283156967163086,0.8015412461012602,0.192071803919971,0.9181751796177455,0.77209105124431,0.24971598455948488
39,0.9308879089355468,0.8064500445127487,0.18995852213352918,0.9200630187988281,0.7731028682419232,0.2403967141040734
40,0.9385461044311524,0.8282549932971597,0.16486723948270082,0.9211558750697545,0.780764814466238,0.2538948655128479
41,0.9371140289306641,0.82945731125772,0.17158136881887912,0.8511615208217076,0.4093325779573726,0.49156248037304195
42,0.9302082824707031,0.8044518322497606,0.18925131157040595,0.9065249851771764,0.692356909598623,0.2885168155389173
43,0.9384882354736328,0.8335034716874361,0.16842415627092122,0.8769207545689174,0.5790247572319848,0.4761464216879436
44,0.9369322586059571,0.829411883726716,0.17691989276558162,0.9218905857631139,0.7731063174349921,0.24602848887443543
45,0.9385199737548828,0.8339742194861174,0.17116532910615206,0.923687744140625,0.79285641929933,0.24429012036749295
46,0.9328139114379883,0.8128860764205456,0.18921882156282663,0.9196255275181362,0.755556322740657,0.25060598701238634
47,0.9381674575805664,0.8271842082589864,0.1735566111281514,0.9088916233607701,0.7170652914260115,0.2707948526101453
48,0.9356057357788086,0.8218228356540203,0.17926312305033207,0.8792521885463169,0.6008511714637279,0.4069807351699897
49,0.9294541168212891,0.8064124480634928,0.1969209724292159,0.9066180637904576,0.7246758795210293,0.2729512241269861
50,0.9340510559082031,0.821147076562047,0.1883975150436163,0.8955116271972656,0.7166422823710101,0.3289459899600063
51,0.9410427856445313,0.838745889775455,0.16530299723148345,0.9141152518136161,0.7571844541600772,0.2629757756633418
52,0.9315647506713867,0.8053982411697507,0.19002906184643506,0.8978771754673549,0.6886446152414595,0.2794210288141455
53,0.9371096420288086,0.8258879293873906,0.18206727413460613,0.9003537859235491,0.7094991678638117,0.3297009552163737
54,0.9405974197387695,0.8383289773762226,0.16748402390629052,0.9227715628487724,0.7826262783791338,0.2442493213074548
55,0.9396537017822265,0.8337452425807714,0.17086512200534343,0.9268807547433036,0.8018452686922891,0.20956301742366382
56,0.9417380142211914,0.8437394475378096,0.1682195865549147,0.9103254045758928,0.7214619454528605,0.261782882469041
57,0.9444070816040039,0.8466683539748192,0.15629566185176372,0.9198159354073661,0.787402059350695,0.24997248207884176
58,0.9450996398925782,0.8512617903575301,0.1537865862622857,0.931279536655971,0.7904490245240076,0.20824240520596504
59,0.9412604522705078,0.8355788300931454,0.1630414951220155,0.894911629813058,0.7400372265705041,0.2751204742916993
60,0.9377294921875,0.828895975202322,0.17144865702837706,0.8720511300223214,0.7134394305092948,0.33931529128125737
61,0.940692024230957,0.8370117296278476,0.1667535061389208,0.92877197265625,0.798392781828131,0.21965766879064696
62,0.9436356353759766,0.847702557137236,0.1595206143707037,0.9305313110351563,0.7978704136397158,0.2250384319573641
63,0.9474471664428711,0.8573433480411768,0.14875647386536003,0.9371570042201451,0.8221728380237306,0.18886546524507658
64,0.9332763290405274,0.8096589349210263,0.18250425852835178,0.9380847385951451,0.8197633758187294,0.18532283444489753
65,0.9413031768798829,0.8387943253666162,0.16859731551259757,0.9379022870744977,0.8212457065071378,0.19099063357072218
66,0.9435691833496094,0.8459098021313548,0.16271398646757007,0.9288897923060826,0.8054152574922357,0.22922836233462607
67,0.9420996475219726,0.8412245501764118,0.16725078044459224,0.9305613926478795,0.8007971336000732,0.2225570326404912
68,0.9459052276611328,0.8464787045121193,0.15511752538383006,0.9286103384835379,0.8132455048816545,0.2424461640417576
69,0.9436686706542968,0.843448599986732,0.1674864923581481,0.9251370021275112,0.7890178212097713,0.23738453005041396
70,0.9470165634155273,0.857101329639554,0.15454349536448717,0.9285113743373326,0.797757246025971,0.21834731634174073
71,0.9454451370239257,0.8520163420587779,0.16187154909595847,0.9335586547851562,0.8224647019590651,0.19820930787495206
72,0.9429109191894531,0.8448571338877082,0.16911862589418888,0.9304730006626674,0.8118164432900292,0.2114479626928057
73,0.9475830078125,0.8589264766126871,0.15107235727831722,0.9327822004045759,0.7962051255362375,0.2079839692584106
74,0.9497591018676758,0.8612762488424778,0.14420220183208585,0.9243385314941406,0.7855590117829186,0.252310375975711
75,0.9448208999633789,0.8515562155097723,0.16090835198760034,0.9310033525739397,0.8055725029536656,0.2169595514025007
76,0.9506656646728515,0.868694642484188,0.13864932352676987,0.8983106340680803,0.6798597191327385,0.30495568439364434
77,0.9457501602172852,0.8532026453316212,0.15275909958407283,0.9072354997907366,0.7497852314795767,0.2765125293284655
78,0.9472529983520508,0.8541066617891192,0.15440012358129024,0.9282750810895647,0.7935458000217165,0.2202677071094513
79,0.9518389129638671,0.8659791948646307,0.1385524461977184,0.940303475516183,0.8280798379331827,0.19008496669786318
80,0.951108627319336,0.865546700246632,0.1391730859875679,0.9337746756417411,0.7989157715014049,0.22091825141438415
81,0.943265609741211,0.8437778121232986,0.16328623736277223,0.8999630519321986,0.6742502739919084,0.29935774877667426
82,0.950001220703125,0.863028982207179,0.1396759896352887,0.9370580400739398,0.8129497494016374,0.18796502165496348
83,0.9494066619873047,0.8589967860281468,0.14838958114385606,0.9340773446219308,0.8283070205577783,0.21150081253477504
84,0.9516495132446289,0.8691376089304685,0.1433988505601883,0.9331629071916853,0.8081588353429522,0.20763339932475772
85,0.946658706665039,0.8496620041131974,0.15207048485055566,0.9285427638462611,0.7971889132899898,0.22454958600657327
86,0.9449753952026367,0.8512094394117594,0.15408445857465267,0.9274112156459263,0.7911365720842566,0.22822691234094755
87,0.9503897857666016,0.8639780725166202,0.14526090959087015,0.9249086652483259,0.8021096543541977,0.2431571922131947
88,0.950569076538086,0.8630906746536493,0.1453169545531273,0.9359415326799665,0.8356154065046991,0.20208596150789943
89,0.9539925384521485,0.8778353527933359,0.1344187950901687,0.9362411499023438,0.8123578140778202,0.19753433045532023
90,0.9512489318847657,0.8661687071621418,0.14282359693199395,0.9370193481445312,0.8154684684106281,0.2065626119396516
91,0.9536384201049805,0.8734183227270842,0.13171408627182246,0.9334259033203125,0.8074816073690142,0.22392467563705784
92,0.9544140625,0.873753552660346,0.13014300549402832,0.9295996529715401,0.7931514697415488,0.22770209408232145
93,0.945852165222168,0.8498329938203096,0.1595989209227264,0.9378827776227678,0.8197054322808981,0.2051275305982147
94,0.9532828903198243,0.8722133739292621,0.13551119841635229,0.9359000069754464,0.8146065998290266,0.20022842554109438
95,0.9530496597290039,0.8679298676177859,0.13881777720525862,0.9377815246582031,0.8275813017572675,0.1981874082237482
96,0.9520134353637695,0.8611843695119024,0.13958457311615347,0.9356207711356027,0.8210496104189328,0.2114102251827717
97,0.9520838165283203,0.8712142136320472,0.14131072346121074,0.9340499877929688,0.8179382262485367,0.22356979394597667
98,0.94940185546875,0.8578749878448434,0.15389536330476403,0.9404506138392857,0.8258759215474129,0.1923523800181491
99,0.9500790405273437,0.8630836287885905,0.1505881038121879,0.9310813903808594,0.7891842819750309,0.22779222929051945
100,0.9536968231201172,0.8738515842705965,0.1379618756659329,0.9398631504603795,0.8135794731123107,0.18894602241260663
101,0.9548394775390625,0.8757680371403694,0.1326056630536914,0.9389733450753348,0.824062781887395,0.1955768327627863
102,0.9471739196777343,0.8567779629677534,0.15769531670957804,0.9279154096330915,0.79413099948849,0.2331343277756657
103,0.9542559814453125,0.8778894679248332,0.13710457257926464,0.9377073015485491,0.8111221795635564,0.202455628237554
104,0.9539910888671875,0.8726944749802351,0.13319178173318505,0.873762948172433,0.5761420478246042,0.43037628158926966
105,0.9550258636474609,0.8751891123503447,0.13187222063541412,0.9382426670619419,0.8313088076455253,0.20300958172551223
106,0.9555023956298828,0.8739423058182001,0.13214667547494174,0.936922127859933,0.833726991713047,0.20687231884471008
107,0.9549800872802734,0.8735293725505471,0.1321088169887662,0.9272266932896205,0.791924547297614,0.20686278071786676
108,0.9558309555053711,0.8822390259057283,0.12984746297821403,0.9388808114188057,0.8254532948136329,0.19533270001411437
109,0.9522685241699219,0.8707901279628277,0.1452048770338297,0.9334436689104353,0.8218159241335733,0.20867290406354835
110,0.9521784973144531,0.8665665634721518,0.14155235555022955,0.911368887765067,0.7490086414984294,0.28540619335004264
111,0.9467118835449219,0.8572228267788887,0.16217054873704911,0.9345273699079241,0.8204377976911409,0.22295199973242624
112,0.8877038955688477,0.5976906726218294,0.3065184536576271,0.9268794468470982,0.8130767027182239,0.27409282528928347
113,0.9523896789550781,0.8694849056750535,0.1394683994911611,0.9417055402483259,0.8388317482812064,0.19355105262781894
114,0.9490621566772461,0.8574057943746447,0.15410771790891886,0.932016100202288,0.8135962572480951,0.23486394818340028
115,0.955894775390625,0.8762473721429705,0.12962209541350603,0.940630122593471,0.8367677467209952,0.19932683227317674
116,0.9523948287963867,0.8687742058187723,0.1454906933568418,0.9370160784040179,0.8215746186673641,0.2070678907313517
117,0.9570136260986328,0.877432725392282,0.12592964759096503,0.9391930716378348,0.8338137130652156,0.20489648985011236
118,0.9513085556030273,0.8671567954123021,0.1506166954152286,0.9367074148995536,0.8303545964615685,0.2199840839420046
119,0.9567800521850586,0.8825899309664965,0.12896125573664904,0.9398880004882812,0.834875514464719,0.19858854471572807
